"No.","Time","Source","Destination","Protocol","Length","Info"
"12358","14145.876364","10.0.19.14","157.245.142.66","TCP","60","62447  >  443 [FIN, ACK] Seq=481 Ack=1890 Win=131584 Len=0"
"12359","14146.009724","157.245.142.66","10.0.19.14","TCP","60","443  >  62447 [FIN, ACK] Seq=1890 Ack=482 Win=64128 Len=0"
"12360","14146.009810","10.0.19.14","157.245.142.66","TCP","60","62447  >  443 [ACK] Seq=482 Ack=1891 Win=131584 Len=0"
"12361","14164.023691","10.0.19.9","10.0.19.14","TCP","60","[TCP Keep-Alive] 445  >  62231 [ACK] Seq=6540 Ack=7398 Win=1049856 Len=1"
"12362","14164.023775","10.0.19.14","10.0.19.9","TCP","66","[TCP Keep-Alive ACK] 62231  >  445 [ACK] Seq=7398 Ack=6541 Win=1050880 Len=0 SLE=6540 SRE=6541"
"12363","14168.970202","PERIPHER_b7:33:0f","Dell_f8:48:19","ARP","60","Who has 10.0.19.9? Tell 10.0.19.14"
"12364","14168.970312","Dell_f8:48:19","PERIPHER_b7:33:0f","ARP","60","10.0.19.9 is at 00:c0:4f:f8:48:19"
"12365","14284.030899","10.0.19.9","10.0.19.14","TCP","60","[TCP Keep-Alive] 445  >  62231 [ACK] Seq=6540 Ack=7398 Win=1049856 Len=1"
"12366","14284.031031","10.0.19.14","10.0.19.9","TCP","66","[TCP Keep-Alive ACK] 62231  >  445 [ACK] Seq=7398 Ack=6541 Win=1050880 Len=0 SLE=6540 SRE=6541"
"12367","14288.963712","PERIPHER_b7:33:0f","Dell_f8:48:19","ARP","60","Who has 10.0.19.9? Tell 10.0.19.14"
"12368","14288.963819","Dell_f8:48:19","PERIPHER_b7:33:0f","ARP","60","10.0.19.9 is at 00:c0:4f:f8:48:19"
"12369","14314.801990","10.0.19.14","10.0.19.9","DNS","75","Standard query 0xf7e3 A antnosience.com"
"12370","14314.877192","10.0.19.9","10.0.19.14","DNS","91","Standard query response 0xf7e3 A antnosience.com A 157.245.142.66"
"12371","14314.878118","10.0.19.14","157.245.142.66","TCP","66","62448  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12372","14315.014726","157.245.142.66","10.0.19.14","TCP","66","443  >  62448 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1361 SACK_PERM=1 WS=128"
"12373","14315.014844","10.0.19.14","157.245.142.66","TCP","60","62448  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12374","14315.015629","10.0.19.14","157.245.142.66","TLSv1.2","236","Client Hello"
"12375","14315.147554","157.245.142.66","10.0.19.14","TCP","60","443  >  62448 [ACK] Seq=1 Ack=183 Win=64128 Len=0"
"12376","14315.149863","157.245.142.66","10.0.19.14","TLSv1.2","1356","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"12377","14315.152645","10.0.19.14","157.245.142.66","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"12378","14315.286790","157.245.142.66","10.0.19.14","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"12379","14315.288380","10.0.19.14","157.245.142.66","TLSv1.2","277","Application Data"
"12380","14315.458885","157.245.142.66","10.0.19.14","TCP","60","443  >  62448 [ACK] Seq=1545 Ack=499 Win=64128 Len=0"
"12381","14332.169610","10.0.19.14","40.83.240.146","TLSv1.2","155","Application Data"
"12382","14332.242617","40.83.240.146","10.0.19.14","TLSv1.2","225","Application Data"
"12383","14332.292953","10.0.19.14","40.83.240.146","TCP","60","62211  >  443 [ACK] Seq=3070 Ack=5979 Win=131840 Len=0"
"12384","14346.801513","10.0.19.14","157.245.142.66","TCP","60","62448  >  443 [RST, ACK] Seq=499 Ack=1545 Win=0 Len=0"
"12385","14346.819297","157.245.142.66","10.0.19.14","TLSv1.2","399","Application Data"
"12386","14346.819415","10.0.19.14","157.245.142.66","TCP","60","62448  >  443 [RST] Seq=499 Win=0 Len=0"
"12387","14351.811709","10.0.19.14","10.0.19.9","DNS","74","Standard query 0x1862 A seaskysafe.com"
"12388","14351.881208","10.0.19.9","10.0.19.14","DNS","90","Standard query response 0x1862 A seaskysafe.com A 91.193.16.181"
"12389","14351.882166","10.0.19.14","91.193.16.181","TCP","66","62449  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12390","14352.081181","91.193.16.181","10.0.19.14","TCP","66","443  >  62449 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1361 SACK_PERM=1 WS=128"
"12391","14352.081289","10.0.19.14","91.193.16.181","TCP","60","62449  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12392","14352.082055","10.0.19.14","91.193.16.181","TLSv1.2","235","Client Hello"
"12393","14352.274778","91.193.16.181","10.0.19.14","TCP","60","443  >  62449 [ACK] Seq=1 Ack=182 Win=64128 Len=0"
"12394","14352.277828","91.193.16.181","10.0.19.14","TLSv1.2","1356","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"12395","14352.280617","10.0.19.14","91.193.16.181","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"12396","14352.478610","91.193.16.181","10.0.19.14","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"12397","14352.480184","10.0.19.14","91.193.16.181","TLSv1.2","276","Application Data"
"12398","14352.718465","91.193.16.181","10.0.19.14","TCP","60","443  >  62449 [ACK] Seq=1545 Ack=497 Win=64128 Len=0"
"12399","14356.465255","PERIPHER_b7:33:0f","Dell_f8:48:19","ARP","60","Who has 10.0.19.9? Tell 10.0.19.14"
"12400","14356.465329","Dell_f8:48:19","PERIPHER_b7:33:0f","ARP","60","10.0.19.9 is at 00:c0:4f:f8:48:19"
"12401","14356.486092","Dell_f8:48:19","PERIPHER_b7:33:0f","ARP","60","Who has 10.0.19.14? Tell 10.0.19.9"
"12402","14356.486152","PERIPHER_b7:33:0f","Dell_f8:48:19","ARP","60","10.0.19.14 is at 00:60:52:b7:33:0f"
"12403","14382.803131","10.0.19.14","91.193.16.181","TCP","60","62449  >  443 [RST, ACK] Seq=497 Ack=1545 Win=0 Len=0"
"12404","14387.897401","10.0.19.14","10.0.19.9","DNS","74","Standard query 0xe9bf A otectagain.top"
"12405","14388.172707","10.0.19.9","10.0.19.14","DNS","90","Standard query response 0xe9bf A otectagain.top A 157.245.142.66"
"12406","14388.173669","10.0.19.14","157.245.142.66","TCP","66","62450  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12407","14388.600321","157.245.142.66","10.0.19.14","TCP","66","443  >  62450 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1361 SACK_PERM=1 WS=128"
"12408","14388.600457","10.0.19.14","157.245.142.66","TCP","60","62450  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12409","14388.601212","10.0.19.14","157.245.142.66","TLSv1.2","235","Client Hello"
"12410","14389.044441","157.245.142.66","10.0.19.14","TCP","60","443  >  62450 [ACK] Seq=1 Ack=182 Win=64128 Len=0"
"12411","14389.047218","157.245.142.66","10.0.19.14","TLSv1.2","1356","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"12412","14389.050013","10.0.19.14","157.245.142.66","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"12413","14389.502950","157.245.142.66","10.0.19.14","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"12414","14389.504516","10.0.19.14","157.245.142.66","TLSv1.2","276","Application Data"
"12415","14390.003631","157.245.142.66","10.0.19.14","TCP","60","443  >  62450 [ACK] Seq=1545 Ack=497 Win=64128 Len=0"
"12416","14404.038116","10.0.19.9","10.0.19.14","TCP","60","[TCP Keep-Alive] 445  >  62231 [ACK] Seq=6540 Ack=7398 Win=1049856 Len=1"
"12417","14404.038204","10.0.19.14","10.0.19.9","TCP","66","[TCP Keep-Alive ACK] 62231  >  445 [ACK] Seq=7398 Ack=6541 Win=1050880 Len=0 SLE=6540 SRE=6541"
"12418","14404.283105","10.0.19.14","10.0.19.9","SMB2","178","Ioctl Request FSCTL_QUERY_NETWORK_INTERFACE_INFO"
"12419","14404.283396","10.0.19.9","10.0.19.14","SMB2","322","Ioctl Response FSCTL_QUERY_NETWORK_INTERFACE_INFO"
"12420","14404.305356","10.0.19.9","10.0.19.14","TCP","322","[TCP Retransmission] 445  >  62231 [PSH, ACK] Seq=6541 Ack=7522 Win=1049856 Len=268"
"12421","14404.305424","10.0.19.14","10.0.19.9","TCP","66","62231  >  445 [ACK] Seq=7522 Ack=6809 Win=1050624 Len=0 SLE=6541 SRE=6809"
"12422","14421.822378","157.245.142.66","10.0.19.14","TLSv1.2","399","Application Data"
"12423","14421.863186","10.0.19.14","157.245.142.66","TCP","60","62450  >  443 [ACK] Seq=497 Ack=1890 Win=131584 Len=0"
"12424","14423.621962","10.0.19.14","10.0.19.9","DNS","91","Standard query 0xc9ab A settings-win.data.microsoft.com"
"12425","14423.705001","10.0.19.9","10.0.19.14","DNS","228","Standard query response 0xc9ab A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo.trafficmanager.net CNAME settings-prod-scus-1.southcentralus.cloudapp.azure.com A 52.185.211.133"
"12426","14423.706194","10.0.19.14","52.185.211.133","TCP","66","62451  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12427","14423.887674","52.185.211.133","10.0.19.14","TCP","66","443  >  62451 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1361 WS=256 SACK_PERM=1"
"12428","14423.887793","10.0.19.14","52.185.211.133","TCP","60","62451  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12429","14423.888536","10.0.19.14","52.185.211.133","TLSv1.2","270","Client Hello"
"12430","14424.004437","52.185.211.133","10.0.19.14","TCP","1415","443  >  62451 [ACK] Seq=1 Ack=217 Win=525056 Len=1361 [TCP segment of a reassembled PDU]"
"12431","14424.005117","52.185.211.133","10.0.19.14","TCP","1415","443  >  62451 [ACK] Seq=1362 Ack=217 Win=525056 Len=1361 [TCP segment of a reassembled PDU]"
"12432","14424.005200","52.185.211.133","10.0.19.14","TLSv1.2","1025","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"12433","14424.005200","10.0.19.14","52.185.211.133","TCP","60","62451  >  443 [ACK] Seq=217 Ack=2723 Win=131840 Len=0"
"12434","14424.010457","10.0.19.14","52.185.211.133","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"12435","14424.404900","52.185.211.133","10.0.19.14","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"12436","14424.408383","10.0.19.14","52.185.211.133","TLSv1.2","141","Application Data"
"12437","14424.408607","10.0.19.14","52.185.211.133","TLSv1.2","843","Application Data"
"12438","14424.412725","52.185.211.133","10.0.19.14","TLSv1.2","123","Application Data"
"12439","14424.413048","10.0.19.14","52.185.211.133","TLSv1.2","92","Application Data"
"12440","14424.671572","52.185.211.133","10.0.19.14","TLSv1.2","92","Application Data"
"12441","14424.678559","52.185.211.133","10.0.19.14","TLSv1.2","177","Application Data"
"12442","14424.678645","10.0.19.14","52.185.211.133","TCP","60","62451  >  443 [ACK] Seq=1224 Ack=3975 Win=130560 Len=0"
"12443","14424.683355","10.0.19.14","52.185.211.133","TCP","60","62451  >  443 [FIN, ACK] Seq=1224 Ack=3975 Win=130560 Len=0"
"12444","14424.796020","52.185.211.133","10.0.19.14","TCP","60","443  >  62451 [FIN, ACK] Seq=3975 Ack=1225 Win=524032 Len=0"
"12445","14424.796104","10.0.19.14","52.185.211.133","TCP","60","62451  >  443 [ACK] Seq=1225 Ack=3976 Win=130560 Len=0"
"12446","14426.832105","10.0.19.14","10.0.19.9","DNS","76","Standard query 0xb1b5 A dilimoretast.com"
"12447","14426.912261","10.0.19.9","10.0.19.14","DNS","92","Standard query response 0xb1b5 A dilimoretast.com A 91.193.16.181"
"12448","14426.913155","10.0.19.14","91.193.16.181","TCP","66","62452  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12449","14427.127856","91.193.16.181","10.0.19.14","TCP","66","443  >  62452 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1361 SACK_PERM=1 WS=128"
"12450","14427.128012","10.0.19.14","91.193.16.181","TCP","60","62452  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12451","14427.128705","10.0.19.14","91.193.16.181","TLSv1.2","237","Client Hello"
"12452","14427.378640","91.193.16.181","10.0.19.14","TCP","60","443  >  62452 [ACK] Seq=1 Ack=184 Win=64128 Len=0"
"12453","14427.378814","91.193.16.181","10.0.19.14","TLSv1.2","1356","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"12454","14427.381638","10.0.19.14","91.193.16.181","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"12455","14427.586819","91.193.16.181","10.0.19.14","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"12456","14427.588407","10.0.19.14","91.193.16.181","TLSv1.2","278","Application Data"
"12457","14427.852731","91.193.16.181","10.0.19.14","TCP","60","443  >  62452 [ACK] Seq=1545 Ack=501 Win=64128 Len=0"
"12458","14434.296053","10.0.19.14","10.0.19.9","TCP","60","[TCP Keep-Alive] 62231  >  445 [ACK] Seq=7521 Ack=6809 Win=1050624 Len=1"
"12459","14434.296134","10.0.19.9","10.0.19.14","TCP","66","[TCP Keep-Alive ACK] 445  >  62231 [ACK] Seq=6809 Ack=7522 Win=1049856 Len=0 SLE=7521 SRE=7522"
"12460","14448.092609","10.0.19.14","10.0.19.9","TCP","66","62453  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12461","14448.092787","10.0.19.9","10.0.19.14","TCP","66","445  >  62453 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12462","14448.093007","10.0.19.14","10.0.19.9","TCP","60","62453  >  445 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"12463","14448.093099","10.0.19.14","10.0.19.9","SMB","213","Negotiate Protocol Request"
"12464","14448.093788","10.0.19.9","10.0.19.14","SMB2","306","Negotiate Protocol Response"
"12465","14448.093996","10.0.19.14","10.0.19.9","SMB2","330","Negotiate Protocol Request"
"12466","14448.094562","10.0.19.9","10.0.19.14","SMB2","366","Negotiate Protocol Response"
"12467","14448.096721","10.0.19.14","10.0.19.9","TCP","1514","62453  >  445 [ACK] Seq=436 Ack=565 Win=1050624 Len=1460 [TCP segment of a reassembled PDU]"
"12468","14448.096843","10.0.19.14","10.0.19.9","TCP","1514","62453  >  445 [ACK] Seq=1896 Ack=565 Win=1050624 Len=1460 [TCP segment of a reassembled PDU]"
"12469","14448.096877","10.0.19.14","10.0.19.9","SMB2","827","Session Setup Request"
"12470","14448.096959","10.0.19.9","10.0.19.14","TCP","60","445  >  62453 [ACK] Seq=565 Ack=3356 Win=1051136 Len=0"
"12471","14448.099014","10.0.19.9","10.0.19.14","SMB2","315","Session Setup Response"
"12472","14448.099838","10.0.19.14","10.0.19.9","SMB2","208","Tree Connect Request Tree: \\\\BURNINCANDLE-DC.burnincandle.com\\IPC$"
"12473","14448.100047","10.0.19.9","10.0.19.14","SMB2","138","Tree Connect Response"
"12474","14448.100422","10.0.19.14","10.0.19.9","SMB2","178","Ioctl Request FSCTL_QUERY_NETWORK_INTERFACE_INFO"
"12475","14448.100546","10.0.19.14","10.0.19.9","SMB2","182","Ioctl Request FSCTL_DFS_GET_REFERRALS, File: "
"12476","14448.100621","10.0.19.9","10.0.19.14","SMB2","322","Ioctl Response FSCTL_QUERY_NETWORK_INTERFACE_INFO"
"12477","14448.100910","10.0.19.9","10.0.19.14","SMB2","278","Ioctl Response FSCTL_DFS_GET_REFERRALS"
"12478","14448.101086","10.0.19.14","10.0.19.9","TCP","60","62453  >  445 [ACK] Seq=4535 Ack=1402 Win=1049600 Len=0"
"12479","14458.797001","10.0.19.14","91.193.16.181","TCP","60","62452  >  443 [RST, ACK] Seq=501 Ack=1545 Win=0 Len=0"
"12480","14458.812654","10.0.19.14","10.0.19.9","SMB2","126","Tree Disconnect Request"
"12481","14458.812900","10.0.19.9","10.0.19.14","SMB2","126","Tree Disconnect Response"
"12482","14458.813107","10.0.19.14","10.0.19.9","SMB2","126","Session Logoff Request"
"12483","14458.813290","10.0.19.9","10.0.19.14","SMB2","126","Session Logoff Response"
"12484","14458.813518","10.0.19.14","10.0.19.9","TCP","60","62453  >  445 [RST, ACK] Seq=4679 Ack=1546 Win=0 Len=0"
"12485","14463.814412","10.0.19.14","157.245.142.66","TCP","66","62454  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12486","14463.961254","157.245.142.66","10.0.19.14","TCP","66","443  >  62454 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1361 SACK_PERM=1 WS=128"
"12487","14463.961417","10.0.19.14","157.245.142.66","TCP","60","62454  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12488","14463.962146","10.0.19.14","157.245.142.66","TLSv1.2","236","Client Hello"
"12489","14464.101736","157.245.142.66","10.0.19.14","TCP","60","443  >  62454 [ACK] Seq=1 Ack=183 Win=64128 Len=0"
"12490","14464.106774","157.245.142.66","10.0.19.14","TLSv1.2","1356","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"12491","14464.109588","10.0.19.14","157.245.142.66","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"12492","14464.246378","157.245.142.66","10.0.19.14","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"12493","14464.247990","10.0.19.14","157.245.142.66","TLSv1.2","277","Application Data"
"12494","14464.294433","10.0.19.14","10.0.19.9","TCP","60","[TCP Keep-Alive] 62231  >  445 [ACK] Seq=7521 Ack=6809 Win=1050624 Len=1"
"12495","14464.294505","10.0.19.9","10.0.19.14","TCP","66","[TCP Keep-Alive ACK] 445  >  62231 [ACK] Seq=6809 Ack=7522 Win=1049856 Len=0 SLE=7521 SRE=7522"
"12496","14464.431864","157.245.142.66","10.0.19.14","TCP","60","443  >  62454 [ACK] Seq=1545 Ack=499 Win=64128 Len=0"
"12497","14484.517038","10.0.19.14","10.0.19.9","DNS","83","Standard query 0x013a A ctldl.windowsupdate.com"
"12498","14484.518273","10.0.19.9","10.0.19.14","DNS","175","Standard query response 0x013a A ctldl.windowsupdate.com CNAME wu-bg-shim.trafficmanager.net CNAME cds.d2s7q6s2.hwcdn.net A 209.197.3.8"
"12499","14484.524628","10.0.19.14","209.197.3.8","TCP","66","62455  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12500","14484.599201","209.197.3.8","10.0.19.14","TCP","66","80  >  62455 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1361 SACK_PERM=1 WS=512"
"12501","14484.599366","10.0.19.14","209.197.3.8","TCP","60","62455  >  80 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12502","14484.599562","10.0.19.14","209.197.3.8","HTTP","336","GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?36a063424dfa7851 HTTP/1.1 "
"12503","14484.695547","209.197.3.8","10.0.19.14","TCP","60","80  >  62455 [ACK] Seq=1 Ack=283 Win=67072 Len=0"
"12504","14484.695639","209.197.3.8","10.0.19.14","HTTP","245","HTTP/1.1 304 Not Modified "
"12505","14484.746578","10.0.19.14","209.197.3.8","TCP","60","62455  >  80 [ACK] Seq=283 Ack=192 Win=131584 Len=0"
"12506","14484.978420","209.197.3.8","10.0.19.14","HTTP","245","[TCP Spurious Retransmission] HTTP/1.1 304 Not Modified "
"12507","14484.978484","10.0.19.14","209.197.3.8","TCP","66","[TCP Dup ACK 12505#1] 62455  >  80 [ACK] Seq=283 Ack=192 Win=131584 Len=0 SLE=1 SRE=192"
"12508","14486.565490","157.245.142.66","10.0.19.14","TLSv1.2","85","Encrypted Alert"
"12509","14486.565745","10.0.19.14","157.245.142.66","TLSv1.2","85","Encrypted Alert"
"12510","14486.565745","10.0.19.14","157.245.142.66","TCP","60","62450  >  443 [FIN, ACK] Seq=528 Ack=1921 Win=131584 Len=0"
"12511","14486.566315","157.245.142.66","10.0.19.14","TCP","60","443  >  62450 [FIN, ACK] Seq=1921 Ack=497 Win=64128 Len=0"
"12512","14486.566448","10.0.19.14","157.245.142.66","TCP","60","62450  >  443 [ACK] Seq=529 Ack=1922 Win=131584 Len=0"
"12513","14486.704786","157.245.142.66","10.0.19.14","TCP","60","443  >  62450 [RST] Seq=1922 Win=0 Len=0"
"12514","14494.782241","10.0.19.14","157.245.142.66","TCP","60","62454  >  443 [RST, ACK] Seq=499 Ack=1545 Win=0 Len=0"
"12515","14499.797019","10.0.19.14","91.193.16.181","TCP","66","62456  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12516","14499.996961","91.193.16.181","10.0.19.14","TCP","66","443  >  62456 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1361 SACK_PERM=1 WS=128"
"12517","14499.997082","10.0.19.14","91.193.16.181","TCP","60","62456  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12518","14499.997853","10.0.19.14","91.193.16.181","TLSv1.2","235","Client Hello"
"12519","14500.193293","91.193.16.181","10.0.19.14","TCP","60","443  >  62456 [ACK] Seq=1 Ack=182 Win=64128 Len=0"
"12520","14500.197174","91.193.16.181","10.0.19.14","TLSv1.2","1356","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"12521","14500.203028","10.0.19.14","91.193.16.181","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"12522","14500.403840","91.193.16.181","10.0.19.14","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"12523","14500.408811","10.0.19.14","91.193.16.181","TLSv1.2","276","Application Data"
"12524","14500.604712","10.0.19.14","10.0.19.9","DNS","81","Standard query 0x03a5 A wpad.burnincandle.com"
"12525","14500.605083","10.0.19.9","10.0.19.14","DNS","160","Standard query response 0x03a5 No such name A wpad.burnincandle.com SOA burnincandle-dc.burnincandle.com"
"12526","14500.605790","10.0.19.14","10.0.19.9","DNS","75","Standard query 0xfc22 A wpad.mshome.net"
"12527","14500.607235","10.0.19.9","10.0.19.14","DNS","75","Standard query response 0xfc22 No such name A wpad.mshome.net"
"12528","14500.662518","91.193.16.181","10.0.19.14","TCP","60","443  >  62456 [ACK] Seq=1545 Ack=497 Win=64128 Len=0"
"12529","14505.475287","Dell_f8:48:19","PERIPHER_b7:33:0f","ARP","60","Who has 10.0.19.14? Tell 10.0.19.9"
"12530","14505.475361","PERIPHER_b7:33:0f","Dell_f8:48:19","ARP","60","10.0.19.14 is at 00:60:52:b7:33:0f"
"12531","14524.312513","10.0.19.9","10.0.19.14","TCP","60","[TCP Keep-Alive] 445  >  62231 [ACK] Seq=6808 Ack=7522 Win=1049856 Len=1"
"12532","14524.312604","10.0.19.14","10.0.19.9","TCP","66","[TCP Keep-Alive ACK] 62231  >  445 [ACK] Seq=7522 Ack=6809 Win=1050624 Len=0 SLE=6808 SRE=6809"
"12533","14528.952766","PERIPHER_b7:33:0f","Dell_f8:48:19","ARP","60","Who has 10.0.19.9? Tell 10.0.19.14"
"12534","14528.952825","Dell_f8:48:19","PERIPHER_b7:33:0f","ARP","60","10.0.19.9 is at 00:c0:4f:f8:48:19"
"12535","14530.780782","10.0.19.14","91.193.16.181","TCP","60","62456  >  443 [RST, ACK] Seq=497 Ack=1545 Win=0 Len=0"
"12536","14535.799889","10.0.19.14","157.245.142.66","TCP","66","62457  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12537","14535.937952","157.245.142.66","10.0.19.14","TCP","66","443  >  62457 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1361 SACK_PERM=1 WS=128"
"12538","14535.938064","10.0.19.14","157.245.142.66","TCP","60","62457  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12539","14535.938822","10.0.19.14","157.245.142.66","TLSv1.2","235","Client Hello"
"12540","14536.072450","157.245.142.66","10.0.19.14","TCP","60","443  >  62457 [ACK] Seq=1 Ack=182 Win=64128 Len=0"
"12541","14536.080103","157.245.142.66","10.0.19.14","TLSv1.2","1356","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"12542","14536.083437","10.0.19.14","157.245.142.66","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"12543","14536.224382","157.245.142.66","10.0.19.14","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"12544","14536.225937","10.0.19.14","157.245.142.66","TLSv1.2","276","Application Data"
"12545","14536.421380","157.245.142.66","10.0.19.14","TCP","60","443  >  62457 [ACK] Seq=1545 Ack=497 Win=64128 Len=0"
"12546","14542.602377","209.197.3.8","10.0.19.14","TCP","60","[TCP Keep-Alive] 80  >  62455 [ACK] Seq=191 Ack=283 Win=67072 Len=0"
"12547","14542.602453","10.0.19.14","209.197.3.8","TCP","60","[TCP Keep-Alive ACK] 62455  >  80 [ACK] Seq=283 Ack=192 Win=131584 Len=0"
"12548","14544.685383","10.0.19.14","209.197.3.8","TCP","60","62455  >  80 [FIN, ACK] Seq=283 Ack=192 Win=131584 Len=0"
"12549","14544.757264","209.197.3.8","10.0.19.14","TCP","60","80  >  62455 [FIN, ACK] Seq=192 Ack=284 Win=67072 Len=0"
"12550","14544.757410","10.0.19.14","209.197.3.8","TCP","60","62455  >  80 [ACK] Seq=284 Ack=193 Win=131584 Len=0"
"12551","14566.777978","10.0.19.14","157.245.142.66","TCP","60","62457  >  443 [RST, ACK] Seq=497 Ack=1545 Win=0 Len=0"
"12552","14571.788351","10.0.19.14","91.193.16.181","TCP","66","62458  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12553","14571.987146","91.193.16.181","10.0.19.14","TCP","66","443  >  62458 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1361 SACK_PERM=1 WS=128"
"12554","14571.987259","10.0.19.14","91.193.16.181","TCP","60","62458  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12555","14571.988015","10.0.19.14","91.193.16.181","TLSv1.2","237","Client Hello"
"12556","14572.193699","91.193.16.181","10.0.19.14","TCP","60","443  >  62458 [ACK] Seq=1 Ack=184 Win=64128 Len=0"
"12557","14572.195538","91.193.16.181","10.0.19.14","TLSv1.2","1356","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"12558","14572.198330","10.0.19.14","91.193.16.181","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"12559","14572.402848","91.193.16.181","10.0.19.14","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"12560","14572.404430","10.0.19.14","91.193.16.181","TLSv1.2","278","Application Data"
"12561","14572.642126","91.193.16.181","10.0.19.14","TCP","60","443  >  62458 [ACK] Seq=1545 Ack=501 Win=64128 Len=0"
"12562","14602.787865","10.0.19.14","91.193.16.181","TCP","60","62458  >  443 [RST, ACK] Seq=501 Ack=1545 Win=0 Len=0"
